OrderID,SalesPersonID,CustomerID,OrderDate,ShipDate,ShippingMethod,ShipMethodID,PaymentMethodID,Freight,TotalSubTotal,TotalTax/Order,TotalDue
ORD-0007764,30,3287,31-03-24,03-04-24,Express Shipping,2,1,15,736,51.53,802.53
ORD-0007765,23,670,04-03-24,11-03-24,Standard Shipping,1,1,5,679.48,47.56,732.04
ORD-0007766,12,1531,04-01-24,07-01-24,Express Shipping,2,2,15,191.9,13.44,220.34
ORD-0007767,15,2065,24-09-24,27-09-24,Express Shipping,2,2,15,986.43,69.05,1070.48
ORD-0007768,25,2737,30-04-24,03-05-24,Express Shipping,2,2,15,126.76,8.87,150.63
ORD-0007769,10,1783,08-04-24,15-04-24,Standard Shipping,1,1,5,706.73,49.47,761.2
ORD-0007770,14,1737,11-03-24,18-03-24,Standard Shipping,1,2,5,106.85,7.48,119.33
ORD-0007771,29,1567,20-01-24,27-01-24,Standard Shipping,1,1,5,241.96,16.94,263.9
ORD-0007772,6,1629,14-02-24,21-02-24,Standard Shipping,1,2,5,796.29,55.75,857.04
ORD-0007773,28,3155,11-10-23,18-10-23,Standard Shipping,1,2,5,774.03,54.19,833.22
ORD-0007774,25,117,16-10-24,23-10-24,Standard Shipping,1,1,5,166.02,11.62,182.64
ORD-0007775,14,2058,02-10-23,05-10-23,Express Shipping,2,1,15,813.47,56.94,885.41
ORD-0007776,23,402,14-11-23,21-11-23,Standard Shipping,1,1,5,35.8,2.51,43.31
ORD-0007777,14,2611,01-10-24,08-10-24,Standard Shipping,1,2,5,65.54,4.59,75.13
ORD-0007778,17,313,11-10-23,18-10-23,Standard Shipping,1,1,5,313.72,21.96,340.68
ORD-0007779,19,363,29-11-24,06-12-24,Standard Shipping,1,2,5,413.14,28.92,447.06
ORD-0007780,12,2788,25-06-24,02-07-24,Standard Shipping,1,2,5,1046.98,73.28,1125.26
ORD-0007781,14,2682,14-11-24,21-11-24,Standard Shipping,1,1,5,130.34,9.12,144.46
ORD-0007782,2,532,03-10-24,10-10-24,Standard Shipping,1,1,5,117.06,8.19,130.25
ORD-0007783,1,1544,24-02-23,03-03-23,Standard Shipping,1,2,5,127.38,8.92,141.3
ORD-0007784,5,449,21-06-24,28-06-24,Standard Shipping,1,2,5,296.21,20.73,321.94
ORD-0007785,29,3285,06-11-23,13-11-23,Standard Shipping,1,1,5,520.94,36.47,562.41
ORD-0007786,16,1316,31-07-24,03-08-24,Express Shipping,2,2,15,381.45,26.7,423.15
ORD-0007787,3,2583,12-05-23,19-05-23,Standard Shipping,1,1,5,968.07,67.77,1040.84
ORD-0007788,9,1780,26-08-24,02-09-24,Standard Shipping,1,2,5,658.32,46.08,709.4
ORD-0007789,4,840,05-02-24,08-02-24,Express Shipping,2,2,15,176.5,12.36,203.86
ORD-0007790,30,1104,04-10-24,11-10-24,Standard Shipping,1,1,5,660.32,46.22,711.54
ORD-0007791,30,340,24-11-24,27-11-24,Express Shipping,2,2,15,138,9.66,162.66
ORD-0007792,15,903,25-08-23,01-09-23,Standard Shipping,1,1,5,226.55,15.86,247.41
ORD-0007793,17,531,05-04-23,12-04-23,Standard Shipping,1,1,5,99.84,6.99,111.83
ORD-0007794,17,688,12-10-23,19-10-23,Standard Shipping,1,1,5,578.71,40.5,624.21
ORD-0007795,9,940,09-10-24,16-10-24,Standard Shipping,1,1,5,116.25,8.14,129.39
ORD-0007796,7,1011,24-04-24,01-05-24,Standard Shipping,1,2,5,920.87,64.47,990.34
ORD-0007797,6,2056,16-12-23,19-12-23,Express Shipping,2,2,15,284.52,19.92,319.44
ORD-0007798,28,3345,05-08-24,08-08-24,Express Shipping,2,2,15,468.5,32.79,516.29
ORD-0007799,30,793,07-12-23,14-12-23,Standard Shipping,1,2,5,259.87,18.19,283.06
ORD-0007800,21,998,05-11-23,12-11-23,Standard Shipping,1,2,5,917.94,64.25,987.19
ORD-0007801,26,1879,07-10-24,14-10-24,Standard Shipping,1,2,5,580.36,40.63,625.99
ORD-0007802,21,1810,08-11-23,15-11-23,Standard Shipping,1,2,5,837.08,58.59,900.67
ORD-0007803,22,2524,26-08-24,02-09-24,Standard Shipping,1,2,5,500.4,35.03,540.43
ORD-0007804,12,2424,04-04-23,11-04-23,Standard Shipping,1,1,5,366.96,25.69,397.65
ORD-0007805,15,1712,04-08-24,11-08-24,Standard Shipping,1,2,5,543.55,38.04,586.59
ORD-0007806,23,721,08-11-23,15-11-23,Standard Shipping,1,1,5,390.99,27.37,423.36
ORD-0007807,12,14,27-02-24,05-03-24,Standard Shipping,1,2,5,966.45,67.66,1039.11
ORD-0007808,19,353,17-02-24,24-02-24,Standard Shipping,1,1,5,668.42,46.8,720.22
ORD-0007809,22,3154,26-10-24,26-10-24,Pickup,3,2,0,364.82,25.55,390.37
ORD-0007810,4,1326,18-09-24,25-09-24,Standard Shipping,1,2,5,561.31,39.29,605.6
ORD-0007811,17,362,10-10-23,17-10-23,Standard Shipping,1,1,5,411.74,28.82,445.56
ORD-0007812,7,437,08-03-23,08-03-23,Pickup,3,1,0,204.77,14.33,219.1
ORD-0007813,17,3437,09-01-24,16-01-24,Standard Shipping,1,2,5,148.8,10.41,164.21
ORD-0007814,3,1251,27-09-23,30-09-23,Express Shipping,2,2,15,624.18,43.7,682.88
ORD-0007815,25,959,08-04-24,08-04-24,Pickup,3,1,0,301.97,21.13,323.1
ORD-0007816,3,2822,12-04-23,19-04-23,Standard Shipping,1,2,5,477.11,33.4,515.51
ORD-0007817,19,1645,25-12-24,01-01-25,Standard Shipping,1,1,5,394.56,27.62,427.18
ORD-0007818,3,1014,01-04-23,08-04-23,Standard Shipping,1,1,5,745.7,52.2,802.9
ORD-0007819,17,1285,26-01-24,02-02-24,Standard Shipping,1,2,5,89.3,6.25,100.55
ORD-0007820,29,3240,23-10-23,30-10-23,Standard Shipping,1,2,5,71.67,5.02,81.69
ORD-0007821,7,2973,27-06-24,27-06-24,Pickup,3,1,0,693.41,48.53,741.94
ORD-0007822,3,1411,31-01-23,07-02-23,Standard Shipping,1,2,5,751.27,52.59,808.86
ORD-0007823,26,1014,16-08-23,23-08-23,Standard Shipping,1,2,5,213.3,14.93,233.23
ORD-0007824,3,2407,15-08-24,22-08-24,Standard Shipping,1,2,5,1000.25,70.02,1075.27
ORD-0007825,25,1687,18-04-24,25-04-24,Standard Shipping,1,1,5,505.88,35.41,546.29
ORD-0007826,9,3143,01-02-23,08-02-23,Standard Shipping,1,2,5,581.6,40.71,627.31
ORD-0007827,4,1045,21-07-24,28-07-24,Standard Shipping,1,1,5,1037.6,72.63,1115.23
ORD-0007828,24,545,04-03-23,11-03-23,Standard Shipping,1,1,5,171.03,11.97,188
ORD-0007829,14,791,01-11-23,08-11-23,Standard Shipping,1,2,5,421.27,29.5,455.77
ORD-0007830,1,3131,12-01-24,12-01-24,Pickup,3,2,0,128.78,9.01,137.79
ORD-0007831,19,56,18-08-24,18-08-24,Pickup,3,2,0,266.24,18.63,284.87
ORD-0007832,19,1192,15-09-24,22-09-24,Standard Shipping,1,1,5,612.9,42.9,660.8
ORD-0007833,28,1037,08-08-24,15-08-24,Standard Shipping,1,1,5,1040.91,72.87,1118.78
ORD-0007834,22,2249,15-07-23,22-07-23,Standard Shipping,1,1,5,785.97,55.02,845.99
ORD-0007835,5,1153,23-03-23,30-03-23,Standard Shipping,1,1,5,772.89,54.1,831.99
ORD-0007836,1,3276,23-09-23,30-09-23,Standard Shipping,1,1,5,1204.7,84.33,1294.03
ORD-0007837,7,1662,05-04-23,12-04-23,Standard Shipping,1,2,5,776.41,54.35,835.76
ORD-0007838,19,2261,13-12-23,20-12-23,Standard Shipping,1,2,5,757.68,53.04,815.72
ORD-0007839,19,1096,10-12-24,10-12-24,Pickup,3,2,0,412.4,28.87,441.27
ORD-0007840,3,23,07-09-23,14-09-23,Standard Shipping,1,2,5,199.9,13.99,218.89
ORD-0007841,1,1248,14-06-23,21-06-23,Standard Shipping,1,1,5,115.77,8.1,128.87
ORD-0007842,12,3146,15-12-24,15-12-24,Pickup,3,2,0,669.57,46.87,716.44
ORD-0007843,17,2223,19-04-23,26-04-23,Standard Shipping,1,1,5,788.68,55.21,848.89
ORD-0007844,5,1660,05-05-24,12-05-24,Standard Shipping,1,2,5,425.02,29.75,459.77
ORD-0007845,22,2546,28-12-23,04-01-24,Standard Shipping,1,2,5,242.49,16.97,264.46
ORD-0007846,3,2451,09-04-24,16-04-24,Standard Shipping,1,1,5,459.7,32.18,496.88
ORD-0007847,9,1392,31-03-24,07-04-24,Standard Shipping,1,2,5,224.49,15.72,245.21
ORD-0007848,19,93,03-11-24,03-11-24,Pickup,3,1,0,834.25,58.4,892.65
ORD-0007849,20,2267,15-01-23,18-01-23,Express Shipping,2,1,15,392.92,27.5,435.42
ORD-0007850,17,1052,30-06-23,30-06-23,Pickup,3,2,0,129.88,9.09,138.97
ORD-0007851,18,1407,21-12-23,28-12-23,Standard Shipping,1,1,5,178.19,12.47,195.66
ORD-0007852,10,1812,25-06-24,02-07-24,Standard Shipping,1,2,5,484.91,33.95,523.86
ORD-0007853,10,3473,18-01-23,18-01-23,Pickup,3,2,0,915.59,64.09,979.68
ORD-0007854,1,1504,20-06-23,27-06-23,Standard Shipping,1,2,5,688.3,48.19,741.49
ORD-0007855,19,2447,20-03-23,27-03-23,Standard Shipping,1,2,5,664.8,46.53,716.33
ORD-0007856,15,2877,30-07-24,06-08-24,Standard Shipping,1,1,5,749.87,52.5,807.37
ORD-0007857,16,1735,03-03-24,10-03-24,Standard Shipping,1,2,5,500.12,35,540.12
ORD-0007858,14,1575,21-10-23,24-10-23,Express Shipping,2,2,15,427.46,29.91,472.37
ORD-0007859,5,3172,11-03-24,11-03-24,Pickup,3,1,0,895.51,62.68,958.19
ORD-0007860,11,586,22-07-24,29-07-24,Standard Shipping,1,1,5,588.74,41.21,634.95
ORD-0007861,27,794,20-05-24,23-05-24,Express Shipping,2,2,15,464.21,32.49,511.7
ORD-0007862,16,3419,15-12-23,15-12-23,Pickup,3,2,0,715.91,50.11,766.02
ORD-0007863,11,3349,04-05-24,11-05-24,Standard Shipping,1,2,5,123.96,8.68,137.64
ORD-0007864,13,462,11-07-24,14-07-24,Express Shipping,2,2,15,395.84,27.72,438.56
ORD-0007865,3,380,28-07-24,28-07-24,Pickup,3,2,0,105.26,7.37,112.63
ORD-0007866,16,997,14-06-23,14-06-23,Pickup,3,2,0,787.98,55.16,843.14
ORD-0007867,15,3299,07-12-24,07-12-24,Pickup,3,1,0,638.41,44.68,683.09
ORD-0007868,16,433,27-12-23,03-01-24,Standard Shipping,1,1,5,348.15,24.37,377.52
ORD-0007869,15,2713,30-09-24,03-10-24,Express Shipping,2,1,15,543.2,38.02,596.22
ORD-0007870,8,1642,19-09-23,22-09-23,Express Shipping,2,2,15,375.46,26.28,416.74
ORD-0007871,29,2554,03-11-23,10-11-23,Standard Shipping,1,1,5,1392.97,97.51,1495.48
ORD-0007872,10,1848,09-07-23,09-07-23,Pickup,3,1,0,714.13,49.99,764.12
ORD-0007873,12,1915,11-11-23,18-11-23,Standard Shipping,1,1,5,356.67,24.97,386.64
ORD-0007874,1,3177,05-08-24,12-08-24,Standard Shipping,1,1,5,476.99,33.39,515.38
ORD-0007875,9,3376,16-04-24,19-04-24,Express Shipping,2,2,15,95.66,6.7,117.36
ORD-0007876,19,787,13-03-24,20-03-24,Standard Shipping,1,2,5,273.89,19.18,298.07
ORD-0007877,9,1214,30-05-23,06-06-23,Standard Shipping,1,2,5,269.81,18.89,293.7
ORD-0007878,14,1826,15-03-23,15-03-23,Pickup,3,2,0,871.94,61.03,932.97
ORD-0007879,11,3145,18-09-23,25-09-23,Standard Shipping,1,1,5,934.69,65.43,1005.12
ORD-0007880,3,255,08-07-24,15-07-24,Standard Shipping,1,1,5,450.72,31.55,487.27
ORD-0007881,9,701,18-07-23,18-07-23,Pickup,3,1,0,148.62,10.41,159.03
ORD-0007882,11,697,09-01-24,16-01-24,Standard Shipping,1,1,5,509.74,35.68,550.42
ORD-0007883,16,1123,11-04-24,18-04-24,Standard Shipping,1,2,5,694.75,48.63,748.38
ORD-0007884,6,1154,25-01-23,01-02-23,Standard Shipping,1,2,5,497.13,34.8,536.93
ORD-0007885,29,3214,08-04-23,15-04-23,Standard Shipping,1,1,5,1153.31,80.73,1239.04
ORD-0007886,16,1552,05-03-24,05-03-24,Pickup,3,1,0,922.66,64.59,987.25
ORD-0007887,10,2695,23-09-23,30-09-23,Standard Shipping,1,2,5,705.01,49.36,759.37
ORD-0007888,3,380,06-10-23,13-10-23,Standard Shipping,1,1,5,248.12,17.37,270.49
ORD-0007889,15,413,19-04-23,26-04-23,Standard Shipping,1,1,5,157.48,11.03,173.51
ORD-0007890,24,2352,12-04-23,15-04-23,Express Shipping,2,2,15,295.12,20.66,330.78
ORD-0007891,5,1945,28-07-24,04-08-24,Standard Shipping,1,1,5,481.86,33.73,520.59
ORD-0007892,1,1650,12-02-23,12-02-23,Pickup,3,1,0,841.63,58.92,900.55
ORD-0007893,9,3471,03-03-24,10-03-24,Standard Shipping,1,2,5,530.1,37.11,572.21
ORD-0007894,14,613,17-02-24,24-02-24,Standard Shipping,1,2,5,715.04,50.05,770.09
ORD-0007895,19,172,25-10-24,01-11-24,Standard Shipping,1,2,5,611.63,42.81,659.44
ORD-0007896,12,1835,09-07-24,16-07-24,Standard Shipping,1,1,5,968.87,67.81,1041.68
ORD-0007897,5,2574,09-02-23,16-02-23,Standard Shipping,1,2,5,139.59,9.77,154.36
ORD-0007898,28,2710,12-11-23,19-11-23,Standard Shipping,1,2,5,324.51,22.72,352.23
ORD-0007899,11,791,11-09-24,11-09-24,Pickup,3,1,0,750.35,52.52,802.87
ORD-0007900,13,1015,17-05-23,24-05-23,Standard Shipping,1,1,5,1056.87,73.98,1135.85
ORD-0007901,1,2851,18-10-23,21-10-23,Express Shipping,2,2,15,748.57,52.4,815.97
ORD-0007902,5,1219,14-03-23,21-03-23,Standard Shipping,1,1,5,95.66,6.71,107.37
ORD-0007903,9,468,07-12-24,07-12-24,Pickup,3,2,0,375.19,26.26,401.45
ORD-0007904,4,2548,06-07-23,13-07-23,Standard Shipping,1,1,5,129.93,9.1,144.03
ORD-0007905,26,792,02-03-24,02-03-24,Pickup,3,2,0,527.76,36.94,564.7
ORD-0007906,11,2695,02-01-24,09-01-24,Standard Shipping,1,1,5,762.99,53.41,821.4
ORD-0007907,23,1966,16-12-24,23-12-24,Standard Shipping,1,1,5,168.99,11.83,185.82
ORD-0007908,19,1553,16-10-24,23-10-24,Standard Shipping,1,2,5,536.18,37.54,578.72
ORD-0007909,30,417,21-07-24,28-07-24,Standard Shipping,1,1,5,41.49,2.9,49.39
ORD-0007910,21,13,07-03-24,10-03-24,Express Shipping,2,2,15,550.81,38.56,604.37
ORD-0007911,15,932,02-11-24,09-11-24,Standard Shipping,1,2,5,766.54,53.66,825.2
ORD-0007912,29,2320,13-01-23,16-01-23,Express Shipping,2,1,15,478.38,33.49,526.87
ORD-0007913,26,1014,05-04-23,12-04-23,Standard Shipping,1,1,5,213.57,14.95,233.52
ORD-0007914,27,2721,16-07-24,23-07-24,Standard Shipping,1,1,5,550.89,38.56,594.45
ORD-0007915,25,500,01-08-23,08-08-23,Standard Shipping,1,1,5,686.82,48.08,739.9
ORD-0007916,5,725,10-08-24,17-08-24,Standard Shipping,1,2,5,722.95,50.6,778.55
ORD-0007917,10,578,17-02-24,17-02-24,Pickup,3,2,0,87.7,6.14,93.84
ORD-0007918,29,1290,21-08-24,28-08-24,Standard Shipping,1,2,5,268.05,18.76,291.81
ORD-0007919,21,573,09-08-24,16-08-24,Standard Shipping,1,1,5,32.56,2.28,39.84
ORD-0007920,3,288,30-12-23,06-01-24,Standard Shipping,1,2,5,69.14,4.84,78.98
ORD-0007921,19,481,20-10-24,27-10-24,Standard Shipping,1,1,5,195.72,13.7,214.42
ORD-0007922,2,3474,13-12-23,20-12-23,Standard Shipping,1,1,5,331.56,23.21,359.77
ORD-0007923,5,2008,13-10-24,16-10-24,Express Shipping,2,1,15,149.5,10.46,174.96
ORD-0007924,10,1278,24-08-23,31-08-23,Standard Shipping,1,1,5,577.56,40.43,622.99
ORD-0007925,25,2734,11-01-24,18-01-24,Standard Shipping,1,1,5,899.32,62.95,967.27
ORD-0007926,21,1504,14-01-23,21-01-23,Standard Shipping,1,2,5,1096.78,76.78,1178.56
ORD-0007927,14,1821,28-08-24,04-09-24,Standard Shipping,1,2,5,164.02,11.48,180.5
ORD-0007928,23,1777,08-11-24,15-11-24,Standard Shipping,1,1,5,278.22,19.48,302.7
ORD-0007929,6,408,19-03-23,22-03-23,Express Shipping,2,1,15,302.38,21.17,338.55
ORD-0007930,7,3499,06-03-24,13-03-24,Standard Shipping,1,1,5,217.18,15.21,237.39
ORD-0007931,1,1022,01-04-24,01-04-24,Pickup,3,1,0,365.03,25.55,390.58
ORD-0007932,9,3094,07-02-24,14-02-24,Standard Shipping,1,1,5,1528.11,106.98,1640.09
ORD-0007933,14,53,10-09-24,17-09-24,Standard Shipping,1,1,5,312.49,21.87,339.36
ORD-0007934,2,2716,30-12-23,30-12-23,Pickup,3,2,0,419.74,29.39,449.13
ORD-0007935,17,25,05-02-23,12-02-23,Standard Shipping,1,2,5,240.84,16.86,262.7
ORD-0007936,26,1602,10-10-23,13-10-23,Express Shipping,2,2,15,247.98,17.36,280.34
ORD-0007937,30,521,05-09-23,08-09-23,Express Shipping,2,1,15,1008.54,70.6,1094.14
ORD-0007938,23,3169,21-09-24,28-09-24,Standard Shipping,1,2,5,477.23,33.4,515.63
ORD-0007939,30,1888,12-06-24,15-06-24,Express Shipping,2,1,15,413.31,28.93,457.24
ORD-0007940,17,3121,03-11-24,06-11-24,Express Shipping,2,1,15,503.11,35.22,553.33
ORD-0007941,5,3291,08-04-23,08-04-23,Pickup,3,2,0,61.14,4.28,65.42
ORD-0007942,29,3385,27-12-23,30-12-23,Express Shipping,2,1,15,65.73,4.6,85.33
ORD-0007943,29,250,02-11-23,09-11-23,Standard Shipping,1,2,5,633.26,44.32,682.58
ORD-0007944,30,1382,26-12-23,26-12-23,Pickup,3,1,0,587.4,41.12,628.52
ORD-0007945,22,342,11-11-24,18-11-24,Standard Shipping,1,1,5,86.51,6.06,97.57
ORD-0007946,16,171,22-05-24,29-05-24,Standard Shipping,1,2,5,509.26,35.64,549.9
ORD-0007947,9,369,29-01-23,05-02-23,Standard Shipping,1,2,5,480.64,33.65,519.29
ORD-0007948,25,3013,31-07-24,07-08-24,Standard Shipping,1,2,5,414.3,29,448.3
ORD-0007949,26,2861,03-06-23,03-06-23,Pickup,3,2,0,662.91,46.4,709.31
ORD-0007950,26,2149,13-09-23,20-09-23,Standard Shipping,1,1,5,730.87,51.16,787.03
ORD-0007951,27,532,10-01-23,17-01-23,Standard Shipping,1,1,5,628.56,43.99,677.55
ORD-0007952,17,2477,18-04-24,25-04-24,Standard Shipping,1,1,5,521.38,36.5,562.88
ORD-0007953,8,1001,07-05-23,14-05-23,Standard Shipping,1,1,5,739.96,51.79,796.75
ORD-0007954,9,1007,23-05-23,30-05-23,Standard Shipping,1,2,5,192.44,13.47,210.91
ORD-0007955,22,1461,09-05-23,16-05-23,Standard Shipping,1,1,5,239.35,16.76,261.11
ORD-0007956,25,276,01-03-23,08-03-23,Standard Shipping,1,2,5,205.57,14.39,224.96
ORD-0007957,15,814,03-05-24,10-05-24,Standard Shipping,1,1,5,451.05,31.57,487.62
ORD-0007958,19,3465,09-06-24,16-06-24,Standard Shipping,1,1,5,456.12,31.93,493.05
ORD-0007959,22,2126,14-09-24,14-09-24,Pickup,3,1,0,330.43,23.13,353.56
ORD-0007960,5,2632,11-09-24,18-09-24,Standard Shipping,1,1,5,724.77,50.73,780.5
ORD-0007961,15,1527,26-10-24,02-11-24,Standard Shipping,1,1,5,424.62,29.72,459.34
ORD-0007962,4,3363,24-09-24,01-10-24,Standard Shipping,1,2,5,127.48,8.93,141.41
ORD-0007963,18,557,24-10-23,31-10-23,Standard Shipping,1,1,5,717.14,50.19,772.33
ORD-0007964,16,1811,18-06-23,25-06-23,Standard Shipping,1,2,5,395.85,27.71,428.56
ORD-0007965,26,1740,20-04-24,23-04-24,Express Shipping,2,1,15,777.8,54.44,847.24
ORD-0007966,25,2614,12-04-24,19-04-24,Standard Shipping,1,1,5,472.42,33.07,510.49
ORD-0007967,24,2322,12-10-24,19-10-24,Standard Shipping,1,1,5,1315.31,92.07,1412.38
ORD-0007968,14,674,05-09-23,12-09-23,Standard Shipping,1,1,5,145.28,10.17,160.45
ORD-0007969,17,447,10-07-24,17-07-24,Standard Shipping,1,2,5,497.94,34.86,537.8
ORD-0007970,28,1081,18-01-24,25-01-24,Standard Shipping,1,1,5,1088.14,76.17,1169.31
ORD-0007971,13,920,09-05-23,09-05-23,Pickup,3,2,0,137.94,9.66,147.6
ORD-0007972,15,3297,26-02-24,29-02-24,Express Shipping,2,1,15,977.74,68.44,1061.18
ORD-0007973,9,2488,27-03-23,03-04-23,Standard Shipping,1,1,5,616.85,43.18,665.03
ORD-0007974,22,1554,22-07-24,25-07-24,Express Shipping,2,1,15,316.48,22.16,353.64
ORD-0007975,11,2933,15-07-24,18-07-24,Express Shipping,2,1,15,377.4,26.42,418.82
ORD-0007976,2,2462,20-12-23,23-12-23,Express Shipping,2,2,15,299.14,20.94,335.08
ORD-0007977,15,1198,15-03-24,18-03-24,Express Shipping,2,2,15,645.7,45.2,705.9
ORD-0007978,11,357,10-06-23,17-06-23,Standard Shipping,1,2,5,837.89,58.65,901.54
ORD-0007979,10,712,17-09-24,20-09-24,Express Shipping,2,1,15,394.17,27.59,436.76
ORD-0007980,12,92,23-05-23,30-05-23,Standard Shipping,1,2,5,193.27,13.52,211.79
ORD-0007981,11,1969,25-01-24,01-02-24,Standard Shipping,1,2,5,502.75,35.2,542.95
ORD-0007982,26,1079,13-03-24,20-03-24,Standard Shipping,1,1,5,413.49,28.94,447.43
ORD-0007983,22,1534,14-01-23,21-01-23,Standard Shipping,1,1,5,595.5,41.68,642.18
ORD-0007984,30,1328,09-12-24,16-12-24,Standard Shipping,1,2,5,941.87,65.93,1012.8
ORD-0007985,9,2890,06-04-23,09-04-23,Express Shipping,2,2,15,768.3,53.79,837.09
ORD-0007986,20,2086,31-07-23,07-08-23,Standard Shipping,1,2,5,211.66,14.82,231.48
ORD-0007987,28,451,29-12-23,29-12-23,Pickup,3,2,0,376.69,26.37,403.06
ORD-0007988,19,1459,04-10-23,11-10-23,Standard Shipping,1,2,5,418.83,29.32,453.15
ORD-0007989,19,3125,01-12-23,08-12-23,Standard Shipping,1,2,5,232.67,16.29,253.96
ORD-0007990,11,911,03-08-24,06-08-24,Express Shipping,2,1,15,1072.5,75.07,1162.57
ORD-0007991,28,748,13-12-23,20-12-23,Standard Shipping,1,2,5,40.2,2.81,48.01
ORD-0007992,27,1037,21-02-23,21-02-23,Pickup,3,2,0,168.96,11.83,180.79
ORD-0007993,26,392,05-07-24,12-07-24,Standard Shipping,1,2,5,709.73,49.69,764.42
ORD-0007994,8,175,26-10-23,02-11-23,Standard Shipping,1,1,5,869.61,60.87,935.48
ORD-0007995,26,2424,07-07-23,07-07-23,Pickup,3,1,0,668.96,46.83,715.79
ORD-0007996,17,2599,30-09-23,30-09-23,Pickup,3,2,0,61.63,4.31,65.94
ORD-0007997,1,5,03-07-24,06-07-24,Express Shipping,2,2,15,719.9,50.39,785.29
ORD-0007998,8,1772,28-04-23,05-05-23,Standard Shipping,1,1,5,492.14,34.45,531.59
ORD-0007999,11,2328,01-10-23,08-10-23,Standard Shipping,1,1,5,680.27,47.62,732.89
ORD-0008000,21,1886,08-01-24,08-01-24,Pickup,3,1,0,1064.16,74.49,1138.65
ORD-0008001,9,2914,07-05-24,14-05-24,Standard Shipping,1,2,5,1165.71,81.59,1252.3
ORD-0008002,22,3400,16-04-24,16-04-24,Pickup,3,2,0,244.67,17.12,261.79
ORD-0008003,22,3265,16-01-24,23-01-24,Standard Shipping,1,2,5,627.03,43.9,675.93
ORD-0008004,15,1133,09-08-23,09-08-23,Pickup,3,2,0,270.36,18.93,289.29
ORD-0008005,8,2597,26-10-24,02-11-24,Standard Shipping,1,2,5,315.24,22.06,342.3
ORD-0008006,4,2399,04-03-23,07-03-23,Express Shipping,2,2,15,143.9,10.07,168.97
ORD-0008007,30,2525,07-12-23,10-12-23,Express Shipping,2,1,15,478.08,33.46,526.54
ORD-0008008,25,2418,02-05-24,09-05-24,Standard Shipping,1,2,5,970.86,67.96,1043.82
ORD-0008009,23,3195,18-05-23,25-05-23,Standard Shipping,1,2,5,813.98,56.97,875.95
ORD-0008010,10,2404,07-02-23,14-02-23,Standard Shipping,1,1,5,820.85,57.46,883.31
ORD-0008011,4,3199,09-01-23,16-01-23,Standard Shipping,1,2,5,39.46,2.76,47.22
ORD-0008012,10,362,02-05-24,09-05-24,Standard Shipping,1,1,5,980.71,68.64,1054.35
ORD-0008013,20,1325,12-06-23,15-06-23,Express Shipping,2,2,15,228.32,15.98,259.3
ORD-0008014,1,704,24-03-23,31-03-23,Standard Shipping,1,2,5,534.31,37.4,576.71
ORD-0008015,22,806,11-12-23,11-12-23,Pickup,3,2,0,448.61,31.4,480.01
ORD-0008016,16,574,30-11-23,07-12-23,Standard Shipping,1,1,5,319.83,22.39,347.22
ORD-0008017,6,2233,26-08-23,02-09-23,Standard Shipping,1,2,5,12.41,0.87,18.28
ORD-0008018,2,1121,04-11-24,11-11-24,Standard Shipping,1,2,5,132.24,9.26,146.5
ORD-0008019,13,3467,07-09-23,10-09-23,Express Shipping,2,1,15,222.48,15.58,253.06
ORD-0008020,4,1448,09-06-23,16-06-23,Standard Shipping,1,2,5,356.8,24.98,386.78
ORD-0008021,26,2712,25-03-24,25-03-24,Pickup,3,2,0,128.58,9,137.58
ORD-0008022,15,1260,16-01-23,19-01-23,Express Shipping,2,2,15,573.88,40.18,629.06
ORD-0008023,12,1954,01-08-24,04-08-24,Express Shipping,2,2,15,371.48,26.01,412.49
ORD-0008024,1,2993,04-05-23,04-05-23,Pickup,3,1,0,615.85,43.12,658.97
ORD-0008025,19,2803,26-06-24,03-07-24,Standard Shipping,1,2,5,793.36,55.53,853.89
ORD-0008026,8,988,20-08-24,27-08-24,Standard Shipping,1,1,5,269.72,18.88,293.6
ORD-0008027,9,2,08-08-23,11-08-23,Express Shipping,2,2,15,195.48,13.68,224.16
ORD-0008028,15,671,07-09-24,14-09-24,Standard Shipping,1,2,5,168.78,11.82,185.6
ORD-0008029,3,2815,15-04-23,22-04-23,Standard Shipping,1,2,5,79.61,5.58,90.19
ORD-0008030,24,1330,27-06-24,04-07-24,Standard Shipping,1,1,5,265.5,18.59,289.09
ORD-0008031,9,17,26-02-24,04-03-24,Standard Shipping,1,2,5,800.62,56.04,861.66
ORD-0008032,20,2036,05-11-24,12-11-24,Standard Shipping,1,2,5,132.39,9.27,146.66
ORD-0008033,17,3500,19-05-23,26-05-23,Standard Shipping,1,1,5,41.6,2.91,49.51
ORD-0008034,3,638,21-09-24,24-09-24,Express Shipping,2,2,15,58.46,4.09,77.55
ORD-0008035,18,2776,15-04-24,22-04-24,Standard Shipping,1,2,5,301.63,21.11,327.74
ORD-0008036,21,130,02-06-24,05-06-24,Express Shipping,2,1,15,676.73,47.37,739.1
ORD-0008037,12,711,20-09-23,27-09-23,Standard Shipping,1,2,5,1193.68,83.57,1282.25
ORD-0008038,25,2230,01-06-23,08-06-23,Standard Shipping,1,1,5,442.21,30.96,478.17
ORD-0008039,25,1632,22-07-23,29-07-23,Standard Shipping,1,2,5,241.63,16.91,263.54
ORD-0008040,23,1243,09-12-23,16-12-23,Standard Shipping,1,1,5,474.89,33.24,513.13
