ProductID,ProductName,Brand,SubCategoryID,UsageFrequency,UnitPrice,Rating,NumberOfReviews,ProductSize,SkinType,GenderTarget,PackagingType,MainIngredient,CrueltyFree2,CountryOfOrigin
7551,Super CC Cream,Charlotte Tilbury,19,Monthly,124.59,2.4,5927,200ml,Dry,Unisex,Jar,Hyaluronic Acid,0,France
7552,Magic Blush,Hourglass,24,Daily,149.93,1.3,6228,200ml,Oily,Male,Tube,Vitamin C,1,South Korea
7553,Ultra Lip Liner,Shiseido,24,Daily,51.22,3,2227,30ml,Normal,Female,Tube,Salicylic Acid,0,Australia
7554,Divine Serum,Natasha Denona,6,Occasional,67.72,4.5,7191,150ml,Combination,Female,Bottle,Vitamin C,1,UK
7555,Divine Foundation,Too Faced,21,Occasional,93.35,4.4,8981,150ml,Combination,Male,Stick,Glycerin,0,USA
7556,Magic Moisturizer,Make Up For Ever,16,Monthly,75.54,3.6,5945,250ml,Normal,Male,Spray,Hyaluronic Acid,0,Japan
7557,Magic Setting Spray,IT Cosmetics,3,Daily,47.99,3.8,4319,50ml,Sensitive,Unisex,Stick,Retinol,0,South Korea
7558,Divine Lip Liner,Pat McGrath Labs,12,Occasional,124.98,2.6,382,250ml,Oily,Unisex,Jar,Retinol,0,Germany
7559,Magic Eyeliner,Tarte,4,Occasional,75.22,3.2,7707,50ml,Dry,Female,Jar,Salicylic Acid,0,France
7560,Ultra Bronzer,Kiehl’s,14,Monthly,48.43,2.3,4857,250ml,Oily,Unisex,Spray,Hyaluronic Acid,0,USA
7561,Divine Lip Liner,Charlotte Tilbury,2,Monthly,26.88,3.5,405,100ml,Sensitive,Male,Jar,Salicylic Acid,1,France
7562,Super Powder,Clinique,4,Monthly,31.09,1.7,2651,200ml,Sensitive,Unisex,Tube,Hyaluronic Acid,0,Germany
7563,Divine Blush,Sisley,23,Monthly,130.02,4.8,1076,30ml,Oily,Male,Spray,Shea Butter,1,UK
7564,Super Setting Spray,Sisley,17,Monthly,13.39,4.7,2552,150ml,Normal,Unisex,Compact,Shea Butter,0,Japan
7565,Super Serum,Bobby Brown,24,Daily,32.04,2.2,3184,50ml,Sensitive,Male,Jar,Glycerin,1,France
7566,Perfect Setting Spray,NARS,12,Monthly,47.3,4.1,7643,150ml,Oily,Unisex,Jar,Shea Butter,0,South Korea
7567,Super Contour,Make Up For Ever,1,Occasional,110.71,3.2,5867,250ml,Combination,Female,Jar,Aloe Vera,0,Germany
7568,Ultra Highlighter,ColourPop,1,Occasional,74.46,1.5,702,200ml,Sensitive,Female,Spray,Retinol,1,Japan
7569,Divine Highlighter,Laura Mercier,1,Occasional,12.07,2,9558,50ml,Sensitive,Unisex,Stick,Salicylic Acid,0,Germany
7570,Ultra Highlighter,Milk Makeup,11,Occasional,113.55,4.2,6850,50ml,Combination,Female,Spray,Salicylic Acid,0,Australia
7571,Ultra BB Cream,Kiehl’s,21,Weekly,145.99,2.7,4657,200ml,Normal,Male,Jar,Glycerin,1,UK
7572,Super Highlighter,Tatcha,2,Weekly,101.28,2.6,3840,250ml,Combination,Male,Bottle,Hyaluronic Acid,0,UK
7573,Super Serum,Yves Saint Laurent,13,Daily,114.92,2.1,8432,150ml,Sensitive,Male,Tube,Retinol,0,France
7574,Ultra Face Oil,Ilia Beauty,24,Daily,70.06,3.4,8031,30ml,Normal,Unisex,Spray,Glycerin,0,Japan
7575,Super Cleanser,Rare Beauty,24,Weekly,87.44,3.8,9137,250ml,Normal,Male,Stick,Hyaluronic Acid,1,Japan
7576,Super CC Cream,Clinique,23,Daily,131.4,2.7,9925,100ml,Dry,Male,Bottle,Glycerin,1,USA
7577,Magic Makeup Remover,Milk Makeup,18,Monthly,28.5,3.8,6242,100ml,Sensitive,Male,Compact,Vitamin C,1,Japan
7578,Perfect Serum,Becca,7,Occasional,138.94,4.4,5804,30ml,Dry,Unisex,Tube,Vitamin C,1,Australia
7579,Super Highlighter,Charlotte Tilbury,4,Occasional,126.84,1.2,2164,150ml,Dry,Male,Stick,Shea Butter,0,Germany
7580,Magic Lipstick,Kylie Cosmetics,21,Monthly,28.35,1.4,8671,250ml,Normal,Unisex,Jar,Aloe Vera,0,Germany
7581,Super Lip Liner,Farsali,24,Monthly,105.24,1.8,1959,250ml,Combination,Male,Spray,Salicylic Acid,0,South Korea
7582,Divine Highlighter,Charlotte Tilbury,15,Monthly,38.31,4.4,6004,150ml,Dry,Male,Stick,Hyaluronic Acid,0,Germany
7583,Magic Serum,Milk Makeup,16,Monthly,133,3.8,3438,150ml,Oily,Female,Stick,Hyaluronic Acid,1,South Korea
7584,Magic Lipstick,RMS Beauty,5,Monthly,111.94,3.6,2195,30ml,Combination,Female,Tube,Glycerin,0,France
7585,Divine Moisturizer,Anastasia Beverly Hills,21,Occasional,42.4,2,2069,30ml,Sensitive,Male,Bottle,Retinol,0,South Korea
7586,Super Exfoliator,Bite Beauty,1,Weekly,112.48,4.3,4590,50ml,Dry,Male,Bottle,Retinol,0,South Korea
7587,Ultra Face Mask,Natasha Denona,24,Daily,125.76,4.4,1137,200ml,Sensitive,Female,Compact,Retinol,0,South Korea
7588,Magic CC Cream,Ilia Beauty,12,Occasional,101.52,1.9,1893,100ml,Combination,Male,Jar,Shea Butter,1,Germany
7589,Ultra Highlighter,Kylie Cosmetics,6,Weekly,20.83,1.1,3537,200ml,Combination,Female,Tube,Aloe Vera,1,Germany
7590,Perfect Eye Shadow,Clinique,7,Occasional,78.74,4.8,654,30ml,Sensitive,Female,Bottle,Shea Butter,0,Germany
7591,Magic Exfoliator,Laura Mercier,7,Monthly,25.37,1.8,5800,50ml,Normal,Female,Spray,Shea Butter,0,South Korea
7592,Perfect Blush,Too Faced,23,Monthly,141.77,1.4,5351,30ml,Oily,Female,Spray,Salicylic Acid,0,USA
7593,Super CC Cream,Danessa Myricks,12,Monthly,125.53,3.9,9245,30ml,Oily,Male,Bottle,Shea Butter,1,Japan
7594,Super Foundation,Urban Decay,3,Weekly,145.28,3.8,8976,150ml,Dry,Male,Stick,Glycerin,0,Australia
7595,Ultra Foundation,IT Cosmetics,2,Daily,16.21,2.3,1054,100ml,Sensitive,Unisex,Compact,Hyaluronic Acid,1,Italy
7596,Super Face Oil,Hourglass,22,Monthly,104.04,2.2,5117,200ml,Sensitive,Unisex,Stick,Aloe Vera,0,South Korea
7597,Magic Makeup Remover,Tatcha,12,Occasional,121.94,2.9,6482,100ml,Dry,Unisex,Bottle,Vitamin C,1,Japan
7598,Perfect Eyeliner,Laura Mercier,22,Weekly,48.5,1.9,4758,100ml,Normal,Male,Compact,Vitamin C,0,UK
7599,Super Lip Liner,Anastasia Beverly Hills,8,Monthly,19.48,2.3,6685,250ml,Combination,Male,Bottle,Aloe Vera,1,Germany
7600,Ultra Blush,Yves Saint Laurent,24,Monthly,16.07,3.6,9634,150ml,Combination,Male,Tube,Vitamin C,0,South Korea
7601,Super Blush,Glossier,4,Daily,96.84,1.5,7005,100ml,Normal,Female,Jar,Vitamin C,0,France
7602,Perfect BB Cream,Make Up For Ever,14,Daily,72.06,3.9,4030,50ml,Normal,Unisex,Spray,Retinol,0,UK
7603,Ultra CC Cream,E.l.f.,5,Daily,128.85,2.8,8718,50ml,Combination,Male,Tube,Shea Butter,1,Germany
7604,Perfect Eye Shadow,ColourPop,21,Occasional,133.46,4.4,9547,250ml,Oily,Female,Jar,Retinol,1,Japan
7605,Super Serum,Ilia Beauty,23,Weekly,102.01,1.4,1265,30ml,Oily,Male,Compact,Hyaluronic Acid,1,Australia
7606,Divine Moisturizer,E.l.f.,20,Monthly,119.94,3.3,5714,200ml,Oily,Male,Stick,Shea Butter,0,USA
7607,Divine Face Mask,KVD Beauty,18,Daily,44.43,1.5,2857,150ml,Oily,Female,Tube,Shea Butter,1,Japan
7608,Divine Contour,Make Up For Ever,14,Weekly,123.46,2.2,3586,200ml,Dry,Female,Jar,Aloe Vera,0,UK
7609,Perfect Highlighter,Glossier,21,Monthly,13.52,1.2,6352,150ml,Sensitive,Female,Compact,Shea Butter,1,Australia
7610,Super Face Mask,Becca,23,Weekly,66.21,4,6796,100ml,Dry,Male,Stick,Retinol,0,France
7611,Magic Exfoliator,Danessa Myricks,4,Monthly,125.54,4.8,5814,150ml,Sensitive,Unisex,Spray,Retinol,1,Australia
7612,Super Powder,Make Up For Ever,18,Weekly,117.1,2.1,1105,30ml,Dry,Female,Tube,Vitamin C,0,South Korea
7613,Magic Highlighter,Drunk Elephant,8,Occasional,22.78,2.2,6829,250ml,Sensitive,Unisex,Spray,Aloe Vera,0,Japan
7614,Perfect Eyeliner,Danessa Myricks,15,Monthly,49.42,3.7,3855,150ml,Sensitive,Female,Stick,Shea Butter,1,Japan
7615,Perfect Blush,Perricone MD,13,Monthly,81.05,3.3,8710,50ml,Sensitive,Female,Spray,Glycerin,1,South Korea
7616,Magic Eye Shadow,Urban Decay,19,Monthly,62.11,4.9,5221,150ml,Sensitive,Unisex,Jar,Salicylic Acid,1,South Korea
7617,Perfect Concealer,Juvia’s Place,15,Daily,71.46,1.9,7260,250ml,Sensitive,Female,Compact,Glycerin,1,Germany
7618,Divine Lip Liner,Yves Saint Laurent,17,Occasional,76.59,2.2,1961,250ml,Normal,Unisex,Compact,Retinol,0,UK
7619,Perfect Lip Liner,Huda Beauty,18,Monthly,66.18,4.7,2346,100ml,Sensitive,Male,Spray,Salicylic Acid,1,South Korea
7620,Perfect Cleanser,IT Cosmetics,7,Monthly,126.01,4.5,3826,250ml,Combination,Male,Stick,Glycerin,1,USA
7621,Ultra Contour,Kylie Cosmetics,13,Weekly,55.52,3.2,3249,150ml,Sensitive,Male,Bottle,Glycerin,1,Australia
7622,Divine Makeup Remover,IT Cosmetics,3,Occasional,99.95,4.7,759,100ml,Sensitive,Male,Stick,Glycerin,1,Australia
7623,Super Lip Gloss,Pat McGrath Labs,6,Occasional,71.47,4.8,4844,200ml,Sensitive,Unisex,Stick,Hyaluronic Acid,1,USA
7624,Divine Blush,IT Cosmetics,10,Daily,24.36,1.6,1334,100ml,Oily,Female,Bottle,Hyaluronic Acid,1,Japan
7625,Super CC Cream,Milk Makeup,13,Monthly,68.4,1.5,3925,30ml,Normal,Female,Stick,Salicylic Acid,1,Germany
7626,Divine Exfoliator,Natasha Denona,3,Weekly,66.41,4,1470,30ml,Normal,Female,Stick,Aloe Vera,0,France
7627,Magic Mascara,KVD Beauty,1,Occasional,108.28,4.9,3446,30ml,Combination,Unisex,Jar,Retinol,1,Australia
7628,Magic Bronzer,Farsali,24,Occasional,20.6,4.3,9949,200ml,Oily,Female,Compact,Aloe Vera,1,Germany
7629,Divine Bronzer,Make Up For Ever,12,Weekly,118.91,2.3,4602,150ml,Sensitive,Male,Stick,Retinol,1,France
7630,Divine Face Mask,Bobby Brown,7,Occasional,127.4,3.2,4719,30ml,Normal,Unisex,Spray,Shea Butter,0,USA
7631,Super Bronzer,Urban Decay,7,Monthly,80.75,2.9,7382,150ml,Oily,Unisex,Jar,Retinol,1,Japan
7632,Magic Serum,Natasha Denona,10,Monthly,31.48,2.1,9633,30ml,Combination,Female,Compact,Glycerin,1,USA
7633,Divine Moisturizer,Yves Saint Laurent,24,Daily,131.69,4.6,1298,200ml,Normal,Female,Tube,Retinol,0,USA
7634,Perfect Face Oil,NARS,15,Monthly,128.42,1.1,7999,200ml,Oily,Male,Compact,Shea Butter,1,South Korea
7635,Super Highlighter,Perricone MD,24,Daily,100.34,1.9,3802,200ml,Combination,Female,Stick,Vitamin C,1,Italy
7636,Magic Moisturizer,Drunk Elephant,3,Daily,92.83,3.4,3490,30ml,Sensitive,Male,Stick,Vitamin C,0,Italy
7637,Divine Lip Liner,Tatcha,2,Weekly,71.05,3.7,1374,30ml,Dry,Male,Tube,Glycerin,0,Germany
7638,Perfect Eye Shadow,Bourjois,23,Weekly,74.37,2.9,718,150ml,Combination,Unisex,Compact,Shea Butter,1,Australia
7639,Divine Highlighter,Bourjois,18,Monthly,38.41,2.9,2041,150ml,Sensitive,Female,Jar,Hyaluronic Acid,1,UK
7640,Divine Lipstick,Rare Beauty,12,Daily,85.26,1.1,1361,150ml,Combination,Female,Spray,Glycerin,1,Germany
7641,Super Lip Liner,Bourjois,13,Weekly,22.04,3.3,3128,250ml,Dry,Male,Spray,Hyaluronic Acid,0,UK
7642,Divine Lip Liner,Urban Decay,13,Weekly,86.89,2.6,7028,200ml,Sensitive,Female,Tube,Hyaluronic Acid,1,USA
7643,Magic Concealer,Huda Beauty,12,Monthly,47.35,2.1,3768,150ml,Dry,Unisex,Spray,Vitamin C,0,UK
7644,Perfect Makeup Remover,Yves Saint Laurent,1,Occasional,21.98,3.5,2012,50ml,Dry,Female,Stick,Vitamin C,0,Japan
7645,Perfect Foundation,IT Cosmetics,16,Monthly,81.21,3.5,402,30ml,Sensitive,Unisex,Bottle,Shea Butter,1,Italy
7646,Perfect Serum,Tarte,20,Daily,138.37,4.7,4674,250ml,Oily,Unisex,Spray,Salicylic Acid,1,Italy
7647,Divine CC Cream,Bourjois,19,Weekly,104.02,1.6,6310,100ml,Sensitive,Unisex,Tube,Retinol,1,USA
7648,Magic Concealer,Make Up For Ever,24,Occasional,137.71,3.3,2280,50ml,Dry,Unisex,Jar,Shea Butter,0,USA
7649,Super Setting Spray,Milk Makeup,17,Monthly,71.37,2.8,5839,150ml,Combination,Unisex,Stick,Salicylic Acid,0,Australia
7650,Magic Makeup Remover,IT Cosmetics,20,Monthly,147.24,1.1,3867,250ml,Oily,Male,Jar,Glycerin,0,USA
7651,Super Eye Shadow,Patrick Ta,10,Monthly,76.17,3.2,5841,100ml,Combination,Female,Bottle,Aloe Vera,0,Germany
7652,Ultra Moisturizer,Ilia Beauty,6,Weekly,144.34,1.6,3566,100ml,Dry,Female,Jar,Salicylic Acid,1,USA
7653,Ultra Setting Spray,Shiseido,18,Monthly,141.94,4.6,9111,30ml,Oily,Female,Stick,Aloe Vera,1,Japan
7654,Divine Powder,Glossier,4,Daily,87.26,4,542,50ml,Normal,Unisex,Compact,Retinol,1,Australia
7655,Super BB Cream,Bobby Brown,22,Weekly,73.86,4.6,4583,100ml,Normal,Female,Jar,Retinol,1,South Korea
7656,Perfect Exfoliator,Morphe,4,Daily,141.4,5,6601,100ml,Normal,Male,Stick,Glycerin,0,UK
7657,Magic CC Cream,Patrick Ta,11,Weekly,65.09,1,7335,30ml,Combination,Female,Bottle,Aloe Vera,0,UK
7658,Super CC Cream,E.l.f.,14,Daily,128.53,3.6,9952,30ml,Sensitive,Male,Stick,Vitamin C,1,Australia
7659,Super Face Oil,Sisley,6,Daily,65.3,2.6,7575,150ml,Dry,Female,Bottle,Shea Butter,0,France
7660,Ultra Serum,Bite Beauty,20,Weekly,34.06,4,1746,250ml,Dry,Unisex,Stick,Glycerin,1,Japan
7661,Divine Face Oil,Tatcha,9,Daily,135.47,3.9,4265,30ml,Combination,Male,Jar,Vitamin C,0,USA
7662,Magic Bronzer,Tarte,9,Daily,42.87,3,5604,100ml,Combination,Male,Stick,Glycerin,0,Japan
7663,Ultra Contour,Hourglass,5,Occasional,36.7,2.4,1056,50ml,Combination,Female,Bottle,Glycerin,0,USA
7664,Magic Blush,Fenty Beauty,18,Monthly,49.28,2,4054,50ml,Oily,Male,Jar,Vitamin C,0,USA
7665,Super Cleanser,Farsali,20,Daily,15.82,2.6,6060,30ml,Normal,Male,Stick,Retinol,1,Australia
7666,Magic Face Oil,Anastasia Beverly Hills,21,Weekly,75.76,1.8,8122,150ml,Oily,Unisex,Bottle,Shea Butter,1,USA
7667,Ultra Blush,Hourglass,6,Daily,147.43,3,4015,50ml,Dry,Unisex,Stick,Hyaluronic Acid,0,USA
7668,Divine Serum,Drunk Elephant,21,Monthly,130.22,1.2,4373,250ml,Dry,Unisex,Jar,Glycerin,1,UK
7669,Super Eye Shadow,Kylie Cosmetics,16,Monthly,134.2,3.9,8454,250ml,Normal,Male,Tube,Shea Butter,1,Germany
7670,Super Moisturizer,Danessa Myricks,10,Daily,29.08,2.2,8999,50ml,Normal,Male,Spray,Hyaluronic Acid,0,UK
7671,Ultra Serum,Tarte,7,Daily,96.51,4,3222,200ml,Combination,Unisex,Bottle,Salicylic Acid,1,Australia
7672,Super CC Cream,Hourglass,20,Occasional,139.65,4.1,661,100ml,Dry,Female,Compact,Hyaluronic Acid,1,UK
7673,Perfect Face Oil,Drunk Elephant,8,Daily,132.55,4,866,200ml,Combination,Male,Compact,Vitamin C,0,Germany
7674,Magic Primer,Natasha Denona,22,Monthly,100.47,4.5,1811,50ml,Dry,Unisex,Compact,Retinol,1,USA
7675,Perfect Moisturizer,Huda Beauty,5,Daily,91.82,1.8,380,100ml,Dry,Female,Tube,Hyaluronic Acid,0,USA
7676,Super Concealer,Pat McGrath Labs,8,Daily,115.93,3.9,2811,30ml,Oily,Unisex,Tube,Hyaluronic Acid,1,USA
7677,Magic Cleanser,Morphe,9,Monthly,138.11,2.6,2107,200ml,Sensitive,Male,Jar,Retinol,1,France
7678,Perfect Contour,Kiehl’s,18,Monthly,38.88,2.3,3273,150ml,Normal,Male,Compact,Aloe Vera,0,Japan
7679,Divine Lip Gloss,Hourglass,20,Daily,111.63,3.8,7269,150ml,Dry,Unisex,Compact,Salicylic Acid,1,Germany
7680,Divine Serum,Morphe,23,Monthly,91.37,3.3,4434,200ml,Normal,Male,Jar,Hyaluronic Acid,0,Australia
7681,Divine Lip Gloss,Ilia Beauty,20,Occasional,67.33,2.8,8125,250ml,Combination,Unisex,Tube,Salicylic Acid,0,Italy
7682,Ultra Face Mask,Hourglass,22,Monthly,108.29,4,944,50ml,Oily,Female,Jar,Hyaluronic Acid,1,France
7683,Divine Bronzer,Glossier,24,Weekly,126.41,1.5,774,100ml,Oily,Male,Tube,Shea Butter,0,Australia
7684,Divine Lip Liner,RMS Beauty,23,Daily,64.22,3.7,2354,50ml,Combination,Female,Stick,Retinol,1,France
7685,Super Bronzer,Patrick Ta,4,Daily,134.35,3.3,9315,250ml,Oily,Unisex,Bottle,Vitamin C,1,Australia
7686,Ultra Cleanser,Make Up For Ever,15,Weekly,39.04,4.8,1613,150ml,Normal,Unisex,Jar,Retinol,1,South Korea
7687,Divine Serum,Clinique,3,Monthly,77.54,2.7,9318,50ml,Combination,Unisex,Stick,Retinol,1,South Korea
7688,Ultra Foundation,Natasha Denona,1,Weekly,51.41,1.3,6004,150ml,Sensitive,Female,Tube,Retinol,0,Australia
7689,Super Eye Shadow,KVD Beauty,9,Monthly,20.74,4.9,4265,200ml,Normal,Male,Spray,Shea Butter,1,Australia
7690,Ultra Face Oil,Juvia’s Place,19,Occasional,110.8,4.6,8245,150ml,Oily,Male,Compact,Vitamin C,0,Japan
7691,Magic Concealer,Charlotte Tilbury,13,Monthly,18.27,1.9,5437,200ml,Oily,Male,Tube,Salicylic Acid,0,Japan
7692,Magic Face Oil,Drunk Elephant,4,Daily,145.06,4.9,8162,150ml,Dry,Unisex,Tube,Shea Butter,0,USA
7693,Super Face Mask,Kiehl’s,22,Weekly,101.17,2.2,2951,50ml,Normal,Unisex,Spray,Salicylic Acid,1,South Korea
7694,Perfect Primer,Kylie Cosmetics,11,Daily,105.09,1.6,8534,200ml,Normal,Unisex,Spray,Shea Butter,1,Italy
7695,Perfect Lipstick,Charlotte Tilbury,3,Occasional,133.37,4.6,9251,250ml,Combination,Male,Spray,Hyaluronic Acid,0,USA
7696,Divine Contour,Shiseido,5,Monthly,64.18,3.7,1100,100ml,Sensitive,Female,Bottle,Salicylic Acid,0,Australia
7697,Perfect BB Cream,E.l.f.,16,Weekly,106.06,4.8,5879,50ml,Dry,Unisex,Bottle,Hyaluronic Acid,0,Japan
7698,Magic Bronzer,Kylie Cosmetics,23,Occasional,79.87,4.8,2807,100ml,Normal,Female,Stick,Shea Butter,1,France
7699,Super Lip Gloss,Hourglass,23,Monthly,87.62,2.8,5978,150ml,Normal,Male,Stick,Aloe Vera,0,Germany
7700,Divine Lipstick,Shiseido,24,Occasional,96.4,1.5,4496,250ml,Sensitive,Male,Tube,Retinol,1,Japan
7701,Super Highlighter,Sisley,1,Monthly,90.31,4.3,9712,30ml,Combination,Unisex,Spray,Retinol,1,France
7702,Ultra BB Cream,E.l.f.,21,Daily,66.92,4.5,865,100ml,Dry,Unisex,Compact,Shea Butter,0,South Korea
7703,Divine Moisturizer,Glossier,4,Daily,77.15,2.2,5409,250ml,Dry,Unisex,Compact,Retinol,0,Italy
7704,Ultra Face Oil,E.l.f.,1,Monthly,44.29,4.7,8162,30ml,Oily,Unisex,Tube,Hyaluronic Acid,0,Japan
7705,Super Lipstick,Becca,19,Monthly,41.35,2.9,5957,250ml,Normal,Unisex,Compact,Hyaluronic Acid,0,France
7706,Magic Moisturizer,Huda Beauty,14,Monthly,121.65,2.6,4965,200ml,Oily,Female,Stick,Shea Butter,1,Italy
7707,Perfect Highlighter,Perricone MD,9,Daily,133.82,5,4398,200ml,Combination,Unisex,Spray,Aloe Vera,0,Italy
7708,Perfect Face Mask,Becca,4,Weekly,63.2,4.5,2579,150ml,Oily,Unisex,Stick,Glycerin,0,Australia
7709,Magic Highlighter,E.l.f.,18,Weekly,122.74,3.2,1898,30ml,Normal,Female,Compact,Vitamin C,0,USA
7710,Magic Lip Gloss,Perricone MD,8,Occasional,81.21,4.6,8454,150ml,Normal,Male,Tube,Glycerin,0,Germany
7711,Divine Eye Shadow,Patrick Ta,18,Weekly,103.49,2,6979,250ml,Sensitive,Male,Jar,Retinol,1,USA
7712,Super Eye Shadow,Yves Saint Laurent,2,Monthly,31.43,1.9,4956,30ml,Oily,Female,Jar,Vitamin C,0,Italy
7713,Ultra Bronzer,Urban Decay,17,Monthly,71.5,2.6,8058,30ml,Dry,Female,Compact,Hyaluronic Acid,0,South Korea
7714,Perfect Exfoliator,Morphe,12,Monthly,56.49,1.4,9603,100ml,Combination,Male,Jar,Vitamin C,1,USA
7715,Magic Cleanser,Shiseido,17,Weekly,46.99,1.4,8101,50ml,Sensitive,Unisex,Jar,Glycerin,0,Australia
7716,Magic Powder,Shiseido,1,Monthly,96.95,2.8,5210,50ml,Combination,Unisex,Spray,Glycerin,1,South Korea
7717,Ultra Moisturizer,Patrick Ta,13,Daily,29.94,4.1,2568,200ml,Combination,Male,Spray,Glycerin,1,South Korea
7718,Divine Mascara,Huda Beauty,8,Occasional,119.51,1.5,4725,30ml,Oily,Unisex,Tube,Shea Butter,1,Australia
7719,Super Mascara,Perricone MD,10,Daily,40.51,1.9,8626,30ml,Sensitive,Unisex,Jar,Hyaluronic Acid,1,Italy
7720,Perfect Foundation,Bobby Brown,8,Monthly,98.58,2.4,219,30ml,Sensitive,Unisex,Compact,Hyaluronic Acid,0,France
7721,Perfect Primer,Bobby Brown,11,Monthly,101.31,4.9,8551,30ml,Normal,Male,Compact,Aloe Vera,0,Australia
7722,Perfect Blush,Tarte,19,Weekly,104.31,1.2,1774,50ml,Oily,Female,Stick,Salicylic Acid,0,Japan
7723,Magic Foundation,Fenty Beauty,22,Weekly,78.5,3.4,4760,150ml,Sensitive,Female,Jar,Shea Butter,0,Italy
7724,Divine Bronzer,Charlotte Tilbury,16,Daily,121.51,4.2,2013,50ml,Normal,Male,Spray,Salicylic Acid,0,France
7725,Perfect Powder,Drunk Elephant,19,Weekly,24.27,3.7,9127,100ml,Sensitive,Male,Jar,Shea Butter,0,Germany
7726,Divine Face Mask,Urban Decay,23,Weekly,147.01,3.3,1858,250ml,Dry,Unisex,Bottle,Vitamin C,0,Australia
7727,Divine Lip Liner,Urban Decay,6,Daily,107.11,1.2,6512,250ml,Dry,Unisex,Jar,Vitamin C,0,Australia
7728,Perfect Lipstick,Urban Decay,19,Monthly,61.98,4.9,1926,50ml,Combination,Unisex,Stick,Hyaluronic Acid,1,South Korea
7729,Divine Makeup Remover,Too Faced,6,Occasional,32.07,4.1,8101,200ml,Normal,Unisex,Compact,Retinol,0,Italy
7730,Ultra CC Cream,Sisley,10,Weekly,145.22,2.7,5012,150ml,Combination,Unisex,Stick,Salicylic Acid,0,UK
7731,Magic Serum,Morphe,4,Daily,48.2,4.2,7395,50ml,Oily,Male,Tube,Hyaluronic Acid,1,Japan
7732,Super Concealer,Anastasia Beverly Hills,6,Daily,73.71,3.5,6445,100ml,Sensitive,Male,Spray,Hyaluronic Acid,0,Australia
7733,Super Cleanser,Sisley,16,Occasional,122.34,4.9,7382,30ml,Dry,Male,Jar,Retinol,0,Australia
7734,Super Setting Spray,Urban Decay,19,Daily,109.31,3.8,7390,30ml,Combination,Unisex,Stick,Retinol,1,UK
7735,Perfect Face Mask,Kiehl’s,2,Monthly,80.99,3.9,1273,100ml,Sensitive,Male,Tube,Hyaluronic Acid,1,Japan
7736,Perfect Setting Spray,Urban Decay,5,Daily,56.33,2.1,1119,100ml,Sensitive,Unisex,Jar,Shea Butter,1,Australia
7737,Perfect Mascara,Yves Saint Laurent,19,Occasional,138.19,1.4,532,200ml,Oily,Unisex,Bottle,Shea Butter,0,South Korea
7738,Divine Lipstick,Becca,1,Monthly,92.99,3.7,4770,250ml,Dry,Male,Compact,Vitamin C,1,France
7739,Ultra Lip Liner,Yves Saint Laurent,19,Weekly,73.48,1.7,9326,250ml,Dry,Male,Tube,Vitamin C,1,Japan
7740,Perfect Eyeliner,IT Cosmetics,4,Occasional,131.65,2.9,3545,250ml,Combination,Male,Tube,Shea Butter,1,Germany
7741,Divine Mascara,Drunk Elephant,14,Monthly,78.02,4.9,2557,250ml,Oily,Male,Bottle,Retinol,1,France
7742,Divine Bronzer,E.l.f.,5,Daily,54.73,1.3,4101,100ml,Combination,Male,Bottle,Aloe Vera,0,Germany
7743,Perfect Makeup Remover,Bite Beauty,12,Daily,135.62,2.5,6436,100ml,Sensitive,Female,Spray,Vitamin C,1,France
7744,Perfect Primer,Charlotte Tilbury,5,Daily,41.02,4.5,3673,150ml,Combination,Female,Compact,Aloe Vera,0,Japan
7745,Super Setting Spray,Milk Makeup,13,Monthly,107.08,4.9,702,100ml,Normal,Female,Jar,Aloe Vera,0,Germany
7746,Perfect Lipstick,Pat McGrath Labs,3,Occasional,82.11,2.2,2175,250ml,Dry,Female,Compact,Salicylic Acid,1,Italy
7747,Magic Moisturizer,IT Cosmetics,13,Weekly,148.39,3,9626,100ml,Combination,Unisex,Jar,Hyaluronic Acid,0,Germany
7748,Magic Lip Gloss,Huda Beauty,15,Weekly,79.17,4.3,2276,150ml,Dry,Unisex,Tube,Glycerin,1,Australia
7749,Divine Bronzer,Fenty Beauty,7,Weekly,118.04,3.4,334,150ml,Sensitive,Female,Spray,Shea Butter,1,Japan
7750,Ultra Powder,Sisley,2,Weekly,148.39,3.6,911,50ml,Oily,Female,Compact,Aloe Vera,0,UK
7751,Magic Eyeliner,Charlotte Tilbury,19,Weekly,145.67,1.8,5027,250ml,Sensitive,Female,Tube,Salicylic Acid,0,UK
7752,Divine Lip Gloss,KVD Beauty,3,Weekly,148.22,4.2,590,30ml,Normal,Unisex,Jar,Glycerin,0,France
7753,Divine Powder,Fenty Beauty,10,Monthly,89.81,2.3,3845,50ml,Combination,Unisex,Bottle,Aloe Vera,0,France
7754,Ultra Contour,Clinique,9,Monthly,43.28,4.4,9583,30ml,Dry,Male,Tube,Salicylic Acid,0,Australia
7755,Divine Face Oil,Perricone MD,16,Occasional,144.41,4.9,4936,200ml,Normal,Female,Tube,Vitamin C,1,France
7756,Magic Lip Liner,Rare Beauty,2,Weekly,144.36,4.6,2693,30ml,Combination,Unisex,Compact,Vitamin C,0,South Korea
7757,Divine Primer,Danessa Myricks,11,Daily,91.83,1.2,5378,150ml,Dry,Female,Tube,Vitamin C,0,USA
7758,Divine Lip Liner,Rare Beauty,16,Occasional,107.23,4,4224,50ml,Combination,Unisex,Compact,Shea Butter,0,Japan
